latitud,longitud,area_construida,area_total,dormitorios,baños,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.46933,-70.75478,50,62,3,2,Si,Si,Si,Si,1421.7786,MAIPU,1590.299657,Las Parcelas,No
-33.5441173,-70.5725334,95,137,1,1,Si,Si,Si,Si,4700,LA FLORIDA,1585.80877,Trinidad,No
-33.5441173,-70.5725334,95,137,1,1,Si,Si,Si,Si,4700,LA FLORIDA,1585.80877,Trinidad,No
-33.4318433,-70.5590994,152,334,3,3,Si,Si,Si,Si,11600,LA REINA,1579.583514,Principe de Gales,No
-33.5111858,-70.6409068,190,190,2,1,Si,Si,Si,Si,4308.43,SAN MIGUEL,1578.348656,Cuidad del Nino,No
-33.5052755,-70.5719375,66,185,3,1,No,No,No,No,1329.61,PENALOLEN,1576.717643,Las Torres,No
-33.5087861,-70.6401985,105.26,178.88,3,1,Si,Si,Si,Si,3231.32,SAN MIGUEL,1575.39035,Departamental,No
-33.5471564,-70.5721876,88,165,4,3,Si,Si,Si,Si,4950,LA FLORIDA,1574.76895,San Jose de la Estrella,No
-33.57381745,-70.5990153,82,108,3,3,Si,Si,Si,Si,1575.27,PUENTE ALTO,1574.585954,Elisa Correa,No
-33.5506818,-70.6032897,90,120,3,2,Si,Si,Si,Si,3300,LA FLORIDA,1572.614426,Trinidad,No
-33.5627484,-70.5696366,88,128,4,1,Si,Si,Si,Si,2950,LA FLORIDA,1570.036185,Los Quillayes,No
-33.583006,-70.565683,51,126,3,1,Si,Si,Si,Si,1300,PUENTE ALTO,1569.602631,Protectora de la Infancia,No
-33.6055944,-70.5926226,75,171,4,3,Si,Si,Si,Si,1871.475,PUENTE ALTO,1569.596659,Las Mercedes,No
-33.553732,-70.606859,33,93,2,1,No,No,No,No,572.38,LA FLORIDA,1564.893431,La Granja,No
-33.5738521,-70.5988838,68,123,3,2,Si,Si,Si,Si,1615.66,PUENTE ALTO,1562.931133,Elisa Correa,No
-33.46774996,-70.55492878,125,180,5,3,Si,Si,Si,Si,3769.88,PENALOLEN,1562.142939,Fernando Castillo Velasco,No
-33.478187,-70.724669,74,191,4,1,No,No,No,No,1869.999995,MAIPU,1561.927431,Las Parcelas,No
-33.4600336,-70.7532335,90,147,3,1,Si,Si,Si,Si,2423.49,PUDAHUEL,1551.502727,Laguna Sur,No
-33.4600336,-70.7532335,90,147,3,1,Si,Si,Si,Si,2426.3,PUDAHUEL,1551.502727,Laguna Sur,No
-33.570804,-70.599302,54,133,3,1,No,No,No,No,1405.72,PUENTE ALTO,1547.288496,Elisa Correa,No
-33.39354,-70.56473,103.45,155.33,4,3,Si,Si,Si,Si,12400,VITACURA,1543.911455,Manquehue,No
-33.47339021,-70.59259604,143,201,4,2,Si,Si,Si,Si,7674.39,NUNOA,1538.207997,Los Presidentes,No
-33.5773578,-70.5669194,60,130,3,1,Si,Si,Si,Si,1295,PUENTE ALTO,1530.819379,Hospital Sotero del Rio,No
-33.555025,-70.609734,47,109,3,1,No,No,No,No,1141.26,LA FLORIDA,1530.573504,La Granja,No
-33.35832,-70.6771,130,196,4,1,Si,Si,Si,Si,6990,HUECHURABA,1530.031114,Los Libertadores,No
-33.4190986,-70.5346036,75,304,3,1,Si,Si,Si,Si,6335.34,LAS CONDES,1521.145828,Los Dominicos,No
-33.4265686,-70.7025269,64,65,1,1,Si,Si,Si,Si,3360,QUINTA NORMAL,1517.279148,Blanqueado,No
-33.4234427,-70.5708524,154,203,4,2,Si,Si,Si,Si,12000,LAS CONDES,1511.195886,Manquehue,No
-33.4234427,-70.5708524,154,203,4,2,Si,Si,Si,Si,12000,LAS CONDES,1511.195886,Manquehue,No
-33.59401,-70.594318,76,204,3,3,No,No,No,No,2074.35,PUENTE ALTO,1507.039366,Protectora de la Infancia,No
-33.59401,-70.594318,76,204,3,3,No,No,No,No,2027.63,PUENTE ALTO,1507.039366,Protectora de la Infancia,No
-33.5065644,-70.7716707,86,171,3,3,Si,Si,Si,Si,3293.4,MAIPU,1506.620812,Plaza de Maipu,No
-33.5889484,-70.5948985,54,147,3,1,Si,Si,Si,Si,1616.5,PUENTE ALTO,1504.614396,Protectora de la Infancia,No
-33.41956034,-70.53545235,75,270,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1500.757721,Los Dominicos,No
-33.48058487,-70.59361306,127,377,3,2,Si,Si,Si,Si,5190,MACUL,1495.553633,Los Presidentes,No
-33.3540042,-70.6810527,117,180,4,3,Si,Si,Si,Si,6200,HUECHURABA,1495.040189,Los Libertadores,No
-33.3540042,-70.6810527,117,180,4,3,Si,Si,Si,Si,6200,HUECHURABA,1495.040189,Los Libertadores,No
-33.3540042,-70.6810527,117,180,4,3,Si,Si,Si,Si,6450,HUECHURABA,1495.040189,Los Libertadores,No
-33.3939814,-70.5503613,74,240,3,2,Si,Si,Si,Si,11300,LAS CONDES,1494.488782,Los Dominicos,No
-33.39955857,-70.58240263,125,352,4,3,Si,Si,Si,Si,14800,VITACURA,1487.913638,Escuela Militar,No
-33.4195624,-70.5356676,75,270,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1487.487526,Los Dominicos,No
-33.422077,-70.550721,115,253,4,3,Si,Si,Si,Si,10550,LAS CONDES,1487.11701,Hernando de Magallanes,No
-33.543195,-70.573726,92,373,5,2,Si,Si,Si,Si,6112.58,LA FLORIDA,1482.017901,Trinidad,No
-33.4224217,-70.5420033,200,254,4,4,Si,Si,Si,Si,13500,LAS CONDES,1481.820659,Los Dominicos,No
-33.57311393,-70.5679293,66,128,3,1,Si,Si,Si,Si,1211.745,PUENTE ALTO,1479.698312,Hospital Sotero del Rio,No
-33.4747559,-70.7252684,110,119,3,2,Si,Si,Si,Si,2079.3564,MAIPU,1473.829242,Las Parcelas,No
-33.47817603,-70.56405902,45,120,2,1,Si,Si,Si,Si,2235,PENALOLEN,1471.750931,Los Presidentes,No
-33.6011152,-70.5921501,86,113,3,3,Si,Si,Si,Si,1884.94,PUENTE ALTO,1470.728921,Las Mercedes,No
-33.6011152,-70.5921501,86,113,3,3,Si,Si,Si,Si,1884.94,PUENTE ALTO,1470.728921,Las Mercedes,No
-33.598427,-70.5918161,90,150,3,3,Si,Si,Si,Si,2250,PUENTE ALTO,1470.696207,Las Mercedes,No
-33.598427,-70.5918161,90,150,3,3,Si,Si,Si,Si,2250,PUENTE ALTO,1470.696207,Las Mercedes,No
-33.5866194,-70.5655963,100,223,3,2,No,No,No,No,2047.52,PUENTE ALTO,1460.789979,Protectora de la Infancia,No
-33.5553553,-70.5719789,64,81,3,2,Si,Si,Si,Si,2235,LA FLORIDA,1460.38213,Los Quillayes,No
-33.5241336,-70.7604738,125,147,3,2,Si,Si,Si,Si,3193.74,MAIPU,1457.340815,Plaza de Maipu,No
-33.508791,-70.742485,155,160,4,5,Si,Si,Si,Si,2039.4,MAIPU,1456.070891,Plaza de Maipu,No
-33.599534,-70.591858,132,264,3,3,No,No,No,No,2331.64,PUENTE ALTO,1455.184335,Las Mercedes,No
-33.59378,-70.593839,133,133,3,3,Si,Si,Si,Si,2150,PUENTE ALTO,1454.596363,Protectora de la Infancia,No
-33.4909059,-70.598419,99,120,3,1,Si,Si,Si,Si,8078.31,MACUL,1446.055372,Las Torres,No
-33.5044751,-70.6701577,129,160,3,2,Si,Si,Si,Si,4981.62,PEDRO AGUIRRE CERDA,1445.893666,Cuidad del Nino,No
-33.421666,-70.549127,140,241,4,3,Si,Si,Si,Si,11700,LAS CONDES,1441.873559,Los Dominicos,No
-33.471034,-70.594689,101,294,4,1,No,No,No,No,2850,NUNOA,1441.761648,Estadio Nacional,No
-33.55535701,-70.61393201,58,69,2,1,Si,Si,Si,Si,1427.17,LA GRANJA,1441.168964,La Granja,No
-33.3541101,-70.6818235,117,200,4,4,Si,Si,Si,Si,6990,HUECHURABA,1438.575609,Los Libertadores,No
-33.39446,-70.55193,167,267,3,3,Si,Si,Si,Si,14990,LAS CONDES,1437.83104,Hernando de Magallanes,No
-33.5239189,-70.7605274,125,247,3,2,Si,Si,Si,Si,3193.74,MAIPU,1437.806595,Plaza de Maipu,No
-33.3867,-70.6600957,71,164,3,1,Si,Si,Si,Si,2750,CONCHALI,1432.931596,Conchali,No
-33.47097,-70.594756,101,294,4,1,No,No,No,No,2900,NUNOA,1432.560407,Estadio Nacional,No
-33.4883782,-70.7325092,130,142,4,3,Si,Si,Si,Si,2043.8088,MAIPU,1431.197675,Monte Tabor,No
-33.4883782,-70.7325092,130,142,4,3,Si,Si,Si,Si,2043.8088,MAIPU,1431.197675,Monte Tabor,No
-33.4883782,-70.7325092,130,142,4,3,Si,Si,Si,Si,2046.1782,MAIPU,1431.197675,Monte Tabor,No
-33.4849429,-70.7663136,59,61,2,1,Si,Si,Si,Si,1762.2,MAIPU,1428.001711,Del Sol,No
-33.602553,-70.563256,133,245,5,2,No,No,No,No,976.62,PUENTE ALTO,1422.765336,Las Mercedes,No
-33.470827,-70.709891,84,263,3,1,No,No,No,No,1291.2,ESTACION CENTRAL,1420.214607,Las Rejas,No
-33.4220713,-70.5443819,116,265,4,2,Si,Si,Si,Si,11500,LAS CONDES,1419.414799,Los Dominicos,No
-33.4925064,-70.6820785,140,180,4,2,Si,Si,Si,Si,2019.58,PEDRO AGUIRRE CERDA,1416.658756,Lo Valledor,No
-33.4925064,-70.6820785,140,180,4,2,Si,Si,Si,Si,2019.58,PEDRO AGUIRRE CERDA,1416.658756,Lo Valledor,No
-33.4925064,-70.6820785,140,180,4,2,Si,Si,Si,Si,2021.92,PEDRO AGUIRRE CERDA,1416.658756,Lo Valledor,No
-33.3542407,-70.6820204,110,130,3,3,Si,Si,Si,Si,7080,HUECHURABA,1416.228247,Los Libertadores,No
-33.3542407,-70.6820204,86,100,3,3,Si,Si,Si,Si,6000,HUECHURABA,1416.228247,Los Libertadores,No
-33.528866,-70.630357,69,228,2,1,No,No,No,No,1506.4,LA GRANJA,1406.05219,Santa Rosa,No
-33.4707858,-70.7095235,103,153,2,2,Si,Si,Si,Si,3204.39,ESTACION CENTRAL,1405.546895,Las Rejas,No
-33.4707858,-70.7095235,103,153,2,2,Si,Si,Si,Si,3204.39,ESTACION CENTRAL,1405.546895,Las Rejas,No
-33.35362,-70.68311,115,281,4,3,Si,Si,Si,Si,6490,HUECHURABA,1404.988971,Los Libertadores,No
-33.5579747,-70.5999008,131,105,3,2,Si,Si,Si,Si,2600,LA FLORIDA,1404.259838,San Jose de la Estrella,No
-33.5579747,-70.5999008,131,105,3,2,Si,Si,Si,Si,2600,LA FLORIDA,1404.259838,San Jose de la Estrella,No
-33.418972,-70.5362665,70,283,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1404.077876,Los Dominicos,No
-33.5977015,-70.5914004,104,138,4,3,Si,Si,Si,Si,1911.865,PUENTE ALTO,1402.34178,Protectora de la Infancia,No
-33.41890525,-70.5362606,70,283,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1399.177088,Los Dominicos,No
-33.5021553,-70.6400484,164,260,4,1,No,No,No,No,859.98,SAN MIGUEL,1397.720003,Lo Vial,No
-33.4392437,-70.5532677,140,240,3,3,Si,Si,Si,Si,14500,LA REINA,1396.967514,Fernando Castillo Velasco,No
-33.4719116,-70.5627854,110,240,5,5,Si,Si,Si,Si,9300,PENALOLEN,1396.967331,Grecia,No
-33.4719116,-70.5627854,151,420,3,3,Si,Si,Si,Si,11500,PENALOLEN,1396.967331,Grecia,No
-33.4719116,-70.5627854,110,240,5,5,Si,Si,Si,Si,9300,PENALOLEN,1396.967331,Grecia,No
-33.4719116,-70.5627854,63,150,2,2,Si,Si,Si,Si,3767,PENALOLEN,1396.967331,Grecia,No
-33.434617,-70.7504111,70.5,122,2,1,Si,Si,Si,Si,1884.94,PUDAHUEL,1393.483622,Pudahuel,No
-33.4903166,-70.672391,54,210,3,1,Si,Si,Si,Si,2288.85,PEDRO AGUIRRE CERDA,1390.720689,Pesidente Pedro Aguirre Cerda,No
-33.4903166,-70.672391,54,210,3,1,Si,Si,Si,Si,2288.85,PEDRO AGUIRRE CERDA,1390.720689,Pesidente Pedro Aguirre Cerda,No
-33.4697422,-70.6978087,60,91,3,1,Si,Si,Si,Si,2260,ESTACION CENTRAL,1386.51784,Cerrillos,No
-33.35324638,-70.68413388,94,160,3,3,Si,Si,Si,Si,4800,HUECHURABA,1386.01646,Los Libertadores,No
-33.35324638,-70.68413388,94,160,3,3,Si,Si,Si,Si,4800,HUECHURABA,1386.01646,Los Libertadores,No
-33.5308975,-70.5799123,60,97,2,1,Si,Si,Si,Si,3769.88,LA FLORIDA,1385.049788,Rojas Magallanes,No
-33.5929526,-70.5933318,79,122,3,2,Si,Si,Si,Si,1736.835,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.5929526,-70.5933318,79,122,3,2,Si,Si,Si,Si,1736.835,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.5929526,-70.5933318,79,122,3,2,Si,Si,Si,Si,1736.835,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.5929526,-70.5933318,79,122,3,2,Si,Si,Si,Si,1738.85,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.4723533,-70.7264896,101,119,4,1,Si,Si,Si,Si,2261.82,MAIPU,1380.704925,Las Parcelas,No
-33.440973,-70.754267,138,287,5,2,No,No,No,No,1640.56,PUDAHUEL,1379.720106,Pudahuel,No
-33.35272053,-70.68543365,120,240,4,3,Si,Si,Si,Si,6950,HUECHURABA,1378.839391,Los Libertadores,No
-33.384811,-70.657708,88,144,4,1,Si,Si,Si,Si,2900,CONCHALI,1367.607034,Vespucio Norte,No
-33.41860973,-70.53643227,90,270,4,2,Si,Si,Si,Si,8347.58,LAS CONDES,1365.332277,Los Dominicos,No
-33.475824,-70.608304,70,343,4,2,No,No,No,No,4390.000011,MACUL,1361.993392,Estadio Nacional,No
-33.475824,-70.608304,70,343,4,2,No,No,No,No,3989.999989,MACUL,1361.993392,Estadio Nacional,No
-33.48862604,-70.59518075,93,375,4,2,Si,Si,Si,Si,9000,MACUL,1351.883497,Las Torres,No
-33.3955508,-70.5514334,103,216,3,2,Si,Si,Si,Si,10490,LAS CONDES,1350.231699,Hernando de Magallanes,No
-33.5631691,-70.5719176,49,153,3,1,No,No,No,No,972.84,LA FLORIDA,1347.846594,Los Quillayes,No
-33.61189785,-70.5626516,60,100,2,1,Si,Si,Si,Si,1831.085,PUENTE ALTO,1345.066143,Plaza Puente Alto,No
-33.5940508,-70.5924967,112,138,3,3,Si,Si,Si,Si,2100,PUENTE ALTO,1334.784149,Protectora de la Infancia,No
-33.5940508,-70.5924967,112,138,3,3,Si,Si,Si,Si,2100,PUENTE ALTO,1334.784149,Protectora de la Infancia,No
-33.49776291,-70.59963048,60,185,2,2,Si,Si,Si,Si,4590,MACUL,1333.884658,Las Torres,No
-33.5529187,-70.5998481,108.2,210,4,3,Si,Si,Si,Si,4930,LA FLORIDA,1330.739828,San Jose de la Estrella,No
-33.496065,-70.691426,78,186,2,1,No,No,No,No,1596.31,PEDRO AGUIRRE CERDA,1329.82923,Cerrillos,No
-33.5517858,-70.6082198,45,105,2,1,No,No,No,No,680.05,LA FLORIDA,1327.487825,La Granja,No
-33.356665,-70.680705,108,315,3,2,No,No,No,No,3737.3,HUECHURABA,1327.350975,Los Libertadores,No
-33.4928567,-70.6655707,140,200,4,2,Si,Si,Si,Si,4450,PEDRO AGUIRRE CERDA,1320.495261,Lo Vial,No
-33.516505,-70.7455862,56,216,2,1,Si,Si,Si,Si,1438.8,MAIPU,1314.415964,Plaza de Maipu,No
-33.516505,-70.7455862,56,216,2,1,Si,Si,Si,Si,1438.8,MAIPU,1314.415964,Plaza de Maipu,No
-33.4581131,-70.7514529,71,150,3,2,No,No,No,No,901.76,PUDAHUEL,1311.751501,Barrancas,No
-33.46461742,-70.55312097,90,162,4,1,Si,Si,Si,Si,3500.6,PENALOLEN,1310.923918,Fernando Castillo Velasco,No
-33.42045372,-70.55161708,177,250,4,4,Si,Si,Si,Si,13500,LAS CONDES,1303.582253,Hernando de Magallanes,No
-33.5765391,-70.5693072,85,138,4,2,Si,Si,Si,Si,1615.66,PUENTE ALTO,1292.114558,Hospital Sotero del Rio,No
-33.5064254,-70.5758707,61,139,3,2,Si,Si,Si,Si,4963,PENALOLEN,1291.933393,Las Torres,No
-33.5449812,-70.6021906,100,150,3,2,Si,Si,Si,Si,2423.49,LA FLORIDA,1289.543848,Rojas Magallanes,No
-33.5449812,-70.6021906,100,150,3,2,Si,Si,Si,Si,2423.49,LA FLORIDA,1289.543848,Rojas Magallanes,No
-33.5449812,-70.6021906,100,150,3,2,Si,Si,Si,Si,2426.3,LA FLORIDA,1289.543848,Rojas Magallanes,No
-33.3603426,-70.6787961,157,212,4,4,Si,Si,Si,Si,7990,HUECHURABA,1289.149475,Los Libertadores,No
-33.3573837,-70.680676,125,125,3,4,Si,Si,Si,Si,8300,HUECHURABA,1282.88172,Los Libertadores,No
-33.5099681,-70.6437864,175,175,5,2,Si,Si,Si,Si,5385.54,SAN MIGUEL,1282.214735,Cuidad del Nino,No
-33.420961,-70.555034,60,357,4,2,Si,Si,Si,Si,9990,LAS CONDES,1278.942786,Hernando de Magallanes,No
-33.420961,-70.555034,60,357,4,2,Si,Si,Si,Si,9990,LAS CONDES,1278.942786,Hernando de Magallanes,No
-33.5325822,-70.5804955,70,70,3,1,Si,Si,Si,Si,3473.67,LA FLORIDA,1272.788898,Rojas Magallanes,No
-33.4137305,-70.5335811,139,298,4,3,Si,Si,Si,Si,13971,LAS CONDES,1272.364428,Los Dominicos,No
-33.4137305,-70.5335811,139,298,4,3,Si,Si,Si,Si,13973,LAS CONDES,1272.364428,Los Dominicos,No
-33.4137305,-70.5335811,139,298,4,3,Si,Si,Si,Si,14003,LAS CONDES,1272.364428,Los Dominicos,No
-33.458984,-70.750579,54,138,2,1,No,No,No,No,2041.31,PUDAHUEL,1271.241728,Barrancas,No
-33.437321,-70.560555,172,284,4,4,Si,Si,Si,Si,13000,LA REINA,1268.65031,Principe de Gales,No
-33.3548993,-70.6836473,100,140,3,3,Si,Si,Si,Si,4850,HUECHURABA,1268.33733,Los Libertadores,No
-33.3541374,-70.6850065,86,133,3,3,Si,Si,Si,Si,5600,HUECHURABA,1266.961321,Los Libertadores,No
-33.3541374,-70.6850065,86,133,3,3,Si,Si,Si,Si,5600,HUECHURABA,1266.961321,Los Libertadores,No
-33.3541374,-70.6850065,86,133,3,3,Si,Si,Si,Si,5600,HUECHURABA,1266.961321,Los Libertadores,No
-33.4890357,-70.5943341,185,340,4,2,Si,Si,Si,Si,8100,MACUL,1266.057219,Las Torres,No
-33.35413,-70.68508,82,122,3,2,Si,Si,Si,Si,4990,HUECHURABA,1264.392585,Los Libertadores,No
-33.35413,-70.68508,100,140,3,3,Si,Si,Si,Si,4850,HUECHURABA,1264.392585,Los Libertadores,No
-33.5394875,-70.5774462,73,414,5,2,Si,Si,Si,Si,5287,LA FLORIDA,1263.421518,Trinidad,No
-33.35467022,-70.68413982,90,120,3,3,Si,Si,Si,Si,5100,HUECHURABA,1261.587569,Los Libertadores,No
-33.5375209,-70.5789281,120,200,4,3,Si,Si,Si,Si,7500,LA FLORIDA,1261.485856,Trinidad,No
-33.57556693,-70.59491012,78,78,3,3,Si,Si,Si,Si,1675,PUENTE ALTO,1260.775197,Elisa Correa,No
-33.354005,-70.6854362,79,131,3,2,Si,Si,Si,Si,4990,HUECHURABA,1260.609297,Los Libertadores,No
-33.600768,-70.590022,75,202,3,3,No,No,No,No,2255.66,PUENTE ALTO,1259.787415,Las Mercedes,No
-33.446151,-70.5470002,137.81,285.42,4,3,Si,Si,Si,Si,13800,LA REINA,1258.726651,Fernando Castillo Velasco,No
-33.4771095,-70.7568556,134,303,4,4,No,No,No,No,3984.61,MAIPU,1251.724058,Monte Tabor,No
-33.5956538,-70.5664372,80,105,3,2,Si,Si,Si,Si,1279.065,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.5956538,-70.5664372,80,105,3,2,Si,Si,Si,Si,1279.065,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.5956538,-70.5664372,80,105,3,2,Si,Si,Si,Si,1279.065,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.5956538,-70.5664372,80,105,3,2,Si,Si,Si,Si,1280.55,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.489385,-70.7352,100,300,3,2,No,No,No,No,1872.38,MAIPU,1248.437303,Monte Tabor,No
-33.49234,-70.63918,167,467,3,2,Si,Si,Si,Si,6700,SAN JOAQUIN,1243.454864,San Miguel,No
-33.566276,-70.5718672,75,87,3,1,Si,Si,Si,Si,1050.18,PUENTE ALTO,1243.221216,Elisa Correa,No
-33.481059,-70.591051,60,282,2,1,No,No,No,No,2897.68,MACUL,1243.065022,Los Presidentes,No
-33.5664275,-70.5718365,78,87,2,2,Si,Si,Si,Si,1144.425,PUENTE ALTO,1242.425163,Elisa Correa,No
-33.42091,-70.5696739,140,213,3,3,Si,Si,Si,Si,11000,LAS CONDES,1238.017414,Manquehue,No
-33.4721727,-70.7005918,54,161,3,1,Si,Si,Si,Si,3231.32,ESTACION CENTRAL,1232.787826,Cerrillos,No
-33.4721727,-70.7005918,54,161,3,1,Si,Si,Si,Si,3231.32,ESTACION CENTRAL,1232.787826,Cerrillos,No
-33.5664454,-70.5719759,78,87,1,2,Si,Si,Si,Si,1144.425,PUENTE ALTO,1228.468777,Elisa Correa,No
-33.5452,-70.654933,111,285,4,1,No,No,No,No,1318.69,LA CISTERNA,1227.806907,La Cisterna,No
-33.42044887,-70.55707709,136,308,4,2,Si,Si,Si,Si,13619,LAS CONDES,1226.996225,Hernando de Magallanes,No
-33.4836581,-70.7633986,115,257,3,3,No,No,No,No,3627.68,MAIPU,1221.336088,Del Sol,No
-33.501267,-70.6280113,152,347,2,1,Si,Si,Si,Si,5100,SAN JOAQUIN,1221.174719,San Joaquin,No
-33.5578242,-70.573606,47,77,2,1,Si,Si,Si,Si,2396.56,LA FLORIDA,1220.423627,Los Quillayes,No
-33.5861695,-70.5681994,64,113,3,2,Si,Si,Si,Si,1680,PUENTE ALTO,1219.976832,Protectora de la Infancia,No
-33.57304446,-70.57066898,70,128,4,1,Si,Si,Si,Si,1279.065,PUENTE ALTO,1219.338782,Hospital Sotero del Rio,No
-33.5332492,-70.5808742,120,200,4,2,Si,Si,Si,Si,6300,LA FLORIDA,1218.328815,Rojas Magallanes,No
-33.5332492,-70.5808742,120,200,4,2,Si,Si,Si,Si,6800,LA FLORIDA,1218.328815,Rojas Magallanes,No
-33.4405012,-70.5603443,110,168,4,3,Si,Si,Si,Si,8500,LA REINA,1216.051294,Fernando Castillo Velasco,No
-33.591849,-70.567904,95,241,3,1,No,No,No,No,1143.36,PUENTE ALTO,1215.641592,Protectora de la Infancia,No
-33.490155,-70.594722,132,450,4,3,Si,Si,Si,Si,9950,MACUL,1208.006709,Las Torres,No
-33.4841,-70.763449,100,116,5,3,Si,Si,Si,Si,3432,MAIPU,1203.406469,Del Sol,No
-33.49079,-70.73699,117,128,3,2,Si,Si,Si,Si,2043.8088,MAIPU,1201.889783,Monte Tabor,No
-33.49079,-70.73699,117,128,3,2,Si,Si,Si,Si,2043.8088,MAIPU,1201.889783,Monte Tabor,No
-33.49079,-70.73699,117,128,3,2,Si,Si,Si,Si,2046.1782,MAIPU,1201.889783,Monte Tabor,No
-33.3599419,-70.6800362,140,238,4,4,Si,Si,Si,Si,8500,HUECHURABA,1194.650035,Los Libertadores,No
-33.4966072,-70.7430428,148.3,216.2,5,3,Si,Si,Si,Si,2576.805,MAIPU,1191.773491,Del Sol,No
-33.536359,-70.5807837,117,444,3,2,Si,Si,Si,Si,10636.44,LA FLORIDA,1189.157587,Rojas Magallanes,No
-33.4423451,-70.5516178,120,305,5,2,Si,Si,Si,Si,9500,LA REINA,1187.952399,Fernando Castillo Velasco,No
-33.39667888,-70.55336109,220,375,5,5,Si,Si,Si,Si,14500,LAS CONDES,1186.129133,Hernando de Magallanes,No
-33.5673828,-70.5955528,79,104,3,2,Si,Si,Si,Si,3000,LA FLORIDA,1184.452514,Elisa Correa,No
-33.4904717,-70.594701,99,538,4,1,Si,Si,Si,Si,9385,MACUL,1183.93047,Las Torres,No
-33.4904717,-70.594701,99,538,4,1,Si,Si,Si,Si,9385,MACUL,1183.93047,Las Torres,No
-33.3559539,-70.6837066,87,175,3,3,Si,Si,Si,Si,5700,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5700,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5700,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,87,130,3,3,Si,Si,Si,Si,5700,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5700,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5900,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5900,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5900,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5900,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89,130,3,3,Si,Si,Si,Si,5700,HUECHURABA,1178.128875,Los Libertadores,No
-33.4650007,-70.5908768,82,166,3,1,Si,Si,Si,Si,6490,NUNOA,1176.425406,Chile Espana,No
-33.4199381,-70.5708395,94,254,4,2,Si,Si,Si,Si,11150,LAS CONDES,1173.909061,Manquehue,No
-33.4192834,-70.5476527,104,252,3,2,Si,Si,Si,Si,9424.69,LAS CONDES,1172.910759,Los Dominicos,No
-33.404795,-70.678698,99,236,3,1,No,No,No,No,1019.68,INDEPENDENCIA,1170.103914,Conchali,No
-33.41387434,-70.53486482,40,200,2,1,Si,Si,Si,Si,5654.81,LAS CONDES,1167.151232,Los Dominicos,No
-33.588625,-70.591492,65,264,2,2,No,No,No,No,1729.28,PUENTE ALTO,1167.119805,Protectora de la Infancia,No
-33.4807557,-70.7297439,75,103,3,1,Si,Si,Si,Si,1510.641,MAIPU,1166.419263,Las Parcelas,No
-33.5135785,-70.7459056,72,192,3,1,No,No,No,No,864.19,MAIPU,1166.023843,Plaza de Maipu,No
-33.3969547,-70.5531036,218,370,5,5,Si,Si,Si,Si,14500,LAS CONDES,1165.69231,Hernando de Magallanes,No
-33.41393508,-70.53494096,40,200,2,1,Si,Si,Si,Si,5654.81,LAS CONDES,1163.76771,Los Dominicos,No
-33.3585371,-70.6812891,98,257,3,2,Si,Si,Si,Si,6690,HUECHURABA,1163.528238,Los Libertadores,No
-33.5008307,-70.6032655,55,131,3,1,Si,Si,Si,Si,3700,MACUL,1162.047028,Pedrero,No
-33.51351,-70.76805,90,133,3,3,Si,Si,Si,Si,2754.7014,MAIPU,1160.270012,Plaza de Maipu,No
-33.5709809,-70.5722911,73,180,3,1,No,No,No,No,1421.69,PUENTE ALTO,1158.36668,Hospital Sotero del Rio,No
-33.553929,-70.574984,72,451,4,1,No,No,No,No,2150,LA FLORIDA,1157.876073,San Jose de la Estrella,No
-33.4580148,-70.7497371,99,200,2,1,No,No,No,No,1718.45,PUDAHUEL,1151.855528,Barrancas,No
-33.443193,-70.586522,93,122,2,3,Si,Si,Si,Si,9500,NUNOA,1151.696523,Francisco Bilbao,No
